track_id,artists,album_name,track_name,valence
7LeIYh4gDj5l8mJ7kNsHIv,Great Good Fine Ok,Take It or Leave It,Take It or Leave It,0.931
048gupABMSEZEm1UEkxbTP,Mylène Farmer,À tout jamais,À tout jamais,0.0913
59HaupRGndBCScPGUYOaXG,Laura Branigan,50 Retro Songs To Hear While You're Still Alive,Self Control,0.806
4eS6SJczn7yay78Spw3SPy,CHVRCHES,Do I Wanna Know? (triple j Like A Version),Do I Wanna Know? (triple j Like A Version),0.664
2AYWQMI8f2zUXV3EG4vZYH,College,Secret Diary,The energy story,0.76
6bxGTGXERez3c0UkTzNbNO,Culture Club,Essential,Mistake Number 3,0.364
4OxrGEF0JsKT9HbOvMfepa,Great Good Fine Ok,Great Good Five Ok,Progress,0.863
00isIFJWVpXIQ8HkGICSQp,Rick Astley,Whenever You Need Somebody,Together Forever,0.896
1Bv9hN94N4tWGh7SvpB20a,A Flock Of Seagulls,A Flock Of Seagulls (Expanded Edition),Messages,0.951
471HBY6mSxMFN6seK0GumP,Kajagoogoo,White Feathers,Too Shy - Midnight Mix,0.675
1AMkWDuLk5O4pVaYOy9AlM,Mansfield.TYA,Monument ordinaire,La montagne magique,0.0596
4aQ1otVH5RkvygLElyaW7j,Paul Young,No Parlez,Love of the Common People - Remastered,0.865
1gsQmDnyXfq6jPIXYCPKHB,New Order,Low-Life,Love Vigilantes - 2015 Remaster,0.8
7MmCarJEbTVQwboStD8nCg,Synapson,Haute couture,Ghetto Minimal,0.717
6VDwLHz3s2pAZQz8mTY7yW,Priest,Cyberhead,Time Traveler,0.0936
40GPRs5W6SAXCcyLNPw7O1,Rick Astley,Hold Me in Your Arms,She Wants To Dance With Me,0.938
7k1JiaexJGXjLUx1wsjgGp,Mansfield.TYA,Monument ordinaire,Le sang dans mes veines,0.307
1PFEO8wosfdmPQ4wUudF8z,Indochine,Dancetaria,Stef II,0.484
3txSqHwGING6J7waJXN8RJ,Boy George,At Worst...The Best Of Boy George And Culture Club,The Crying Game,0.46
0ETm0srBWAHWy70zpDUZMQ,Zapp,More Bounce to the Ounce,Dance Floor (Single Version),0.927
2yQ7f4vbsMJYpLwNVMPotP,Oingo Boingo,Boingo,Can't See - Useless,0.525
6nU6G23HbShnF2fgq9TsIe,Duran Duran,The Singles 1986-1995,Come Undone,0.708
4hhaQS0zou84GTzzQUgrbQ,Mylène Farmer,N°5 On Tour (Live),Paradis inanimé - N°5 On Tour Live,0.266
37fi1q24yJTmDcP9FFqq4T,Simple Minds,Street Fighting Years (Super Deluxe),Belfast Child - Edit,0.282
2mtyoFWkXMkOt8DP8hxi2B,Aztec Camera,The Best Of Aztec Camera,Somewhere in My Heart,0.634
02RNDvltioV7AtA4yqrSlf,Oingo Boingo,Boingo,Hey!,0.55
2gnym3haNBKGuS2WWOi1bc,Eurythmics;Annie Lennox;Dave Stewart,Be Yourself Tonight,Better to Have Lost in Love (Than Never to Have Loved) - Remastered Version,0.435
0lQXKaQrRjLSOhhWBBWDLa,Blancmange,Private View,Here We Go Go,0.376
145LDnCwe0ZzV0nmUcNEbS,Malik Djoudi;Philippe Katerine,Troie,Eric (en duo avec Philippe Katerine),0.391
3vn1LNqIjruCgludC4bDCj,Oingo Boingo,Dark At The End Of The Tunnel,Right To Know,0.963
3JqkmkQ9oZ4IjbYKQ59W3M,Papa Dance,Nasz ziemski Eden,Twój ziemski Eden,0.749
6z9MTLcW2PTS96lXEVQ75P,Duran Duran,Arena,"Careless Memories - Live at Oakland Coliseum, Oakland, CA, 14/04/1984; 2004 Remaster",0.629
14o0i8EQ2H61ayf5rXFJuH,Indochine;Joachim Garraud;Ridwello,13,Un été français - Joachim Garraud & Ridwello Remix,0.368
5EmEmpSvwWxCtrvqNQu1j0,Duran Duran,Arena,"The Seventh Stranger - Live at Oakland Coliseum, Oakland, CA, 14/04/1984; 2004 Remaster",0.376
736SFLEMQe1kakx4eOldeQ,DEVO,Shout,Here to Go,0.945
2jeA8TR1OWwhOvSXNmXJTu,Oingo Boingo,Dark At The End Of The Tunnel,Run Away (The Escape Song),0.879
36ctg2LeKHX6oQzxOTACwT,The Communards,Red,T.M.T. Love T.B.M.G.,0.852
7zumacGldlmxpoP8bpaeLe,Squeeze,Greatest Hits,Slap & Tickle,0.919
252fosbGeg1SBgCxVQm5JP,Eurythmics;Annie Lennox;Dave Stewart,Ultimate Collection,Right By Your Side - Remastered Version,0.896
4POzx1PfbCD9SU0c7kFKeb,Trevor Something,Soulless Computer Boy and the Eternal Render,Girlfriend,0.424
3b34OlFQNWqJfUM7KAEka2,Erasure,Singles: EBX1,Oh L'Amour,0.795
0ulX0SQ58c1OGrwya6AnRB,Tove Lo,Sunshine Kitty,Anywhere u go,0.34
1SyOjtLqqqk2AVLZnRI3bk,Goldfrapp,Black Cherry,Strict Machine,0.45
5LLKFjJ5j6SeaUv7xRHew1,Rick Astley,The Best of Me,Cry for Help (Single Edit),0.462
1MshbXeUt8iB4guGXQaU9h,Washed Out,Within and Without,Amor Fati,0.531
1HBYGsjwMBPawop7NsRPW3,CHVRCHES,The Bones Of What You Believe (Asia Deluxe Edition),ZVVL,0.296
2X9fsxb6O6bYEopJYmUbNC,Spandau Ballet,Gold - The Best of Spandau Ballet,Gold,0.639
3a5iy6vlBt2N9t2fFxPmEK,Aleksey Glyzin,Легендарные песни,Ты не ангел,0.625
6iQz54AGEoITB0wgFi3zfz,Wham!,Make It Big,Heartbeat,0.821
3pr0y5h4MkBngy6gyozLDV,L'Impératrice,Tako Tsubo,Voodoo?,0.491
2J9yZBKajggHsCmoSiaVCw,The Human League,The Greatest Hits,Together In Electric Dreams,0.808
3LcqZAw3puT6iRNkuowSlp,Electroforez,Ep #2,Эшафот,0.507
4kLyAbRTMMfmAH5Fjm3cYU,Hot Chip,Eleanor,Eleanor - Edit,0.686
3YMTNzrRktpHDsi6OrmZNO,a-ha,Hunting High and Low (Deluxe Edition),Take on Me,0.81
3F5KH8Xi9Ee1Y7zwH0O9Kz,Mansfield.TYA,Twenty Years After,De Vita Beata,0.152
00X8QXyQ4QAkcpeGzcg5bC,Wang Chung,Orchesography,Space Junk,0.458
1ljlahg779GzFNN1yLUG6D,Alain Chamfort,Le désordre des choses,Les microsillons,0.23
5YzckYO7G171MHg1UqkxJY,Ladytron,Witching Hour,Destroy Everything You Touch,0.705
5Njrdd3SA4fOsDMPVphxSb,Sandra,18 Greatest Hits,Maria Magdalena - Remastered,0.892
3VThjzBehf1uy55fEPKxGc,Zapp,More Bounce to the Ounce,More Bounce to the Ounce Parts I and II,0.857
1L99UsuGb2le8SnFtvdy0w,Little Jinder;First Aid Kit,Hejdå,Goldwing (feat. First Aid Kit),0.187
0ZgPPFEG3n4zQW7HJjhQFV,Mylène Farmer,Live 2019,Un jour ou l'autre - Live 2019,0.197
7cpiPKT47L4l0ClrSrqugX,Peter Schilling,120 Grad,Terra Titanic,0.676
1fVZxmQ9PqxcbMqTUFIVHx,Indochine,3,Hors-la-loi,0.979
7mldAx4T3pYphSS6rRdMHX,Donny Benét,The Don,Just Leave Him,0.398
3aIblqgaEaKs0aLO59MwJX,Culture Club,This Time,Move Away,0.872
1LdJyZDIQmoSZHHiuE3gsb,Mansfield.TYA,Corpo Inferno,Le dictionnaire Larousse,0.336
3uj7szEVcD93RDDLprlO6k,Spandau Ballet,40 Years - The Greatest Hits,Round and Round,0.458
6sNcc3yspru85FktrhU6w3,The Go-Go's,Vacation,Beatnik Beach,0.785
1qPAwkQ6KSxzB5pxzg6z6y,Indochine;Talisco,13,Station 13 - Talisco Remix,0.126
3GhKBlpYJLpel5wykSrXXK,Sparks;Adam Driver;Marion Cotillard;Simon Helberg,"So May We Start (feat. Simon Helberg) [Version Edit - From ""Annette""]","So May We Start (feat. Simon Helberg) - Version Edit - From ""Annette""",0.387
47ZEClVNsATTib0MTNMnIY,The Human League,The Greatest Hits,The Sound Of The Crowd,0.548
6aZc5uOeLYVBJ3P2uJaK16,Étienne Daho,L'invitation (2011 Remaster),Boulevard des Capucines - 2011 Remaster,0.0788
3bXO5UP3l9jX8q3aK6dAru,The Power Station,80s 12'' Summer,"Some Like It Hot - Mix; 12""",0.6
4yuojyGFULi2gMx3Ms5z9f,Ole Ole,Cuatro Hombres Para Eva,"Quizás, quizás, quizás",0.753
1r6cqbmfVlAZYrrJMhBk7K,Synapson;Kaleem Taylor,Super 8,Filter Lover Pt. 2: Don't You (feat. Kaleem Taylor),0.836
3t2NKRLgJs0KGkChemhBdt,Indochine,Singles Collection (2001 - 2021),Un été français,0.657
6zvaZ4TbFRvni9LYJG6QHh,DEVO,Shout,The Satisfied Mind,0.798
7tDyEcRvGvfKLpFZcKzJYX,DEVO,New Traditionalists (2010 Remaster; Deluxe Edition),Soft Things - 2010 Remaster,0.857
5kE7C68N1FO6w22HLB2kJw,Indochine,Paradize,Dark,0.0776
1gpM6qFnlspx2g3moYw2pX,ICEHOUSE,Icehouse In Concert (Live),Can't Help Myself - Live,0.8
3F4JxbEkur9ZXAtQ5GFVXB,Pet Shop Boys,Discography - Complete Singles Collection,Suburbia,0.456
3dmWPcPgCCWWWK69GAp4RJ,Indochine,Singles Collection (1981-2001),3e sexe - Mix 2020,0.985
1OKUvdK1WZXBtsuFJVYh5t,Malik Djoudi;Étienne Daho,Tempéraments,A tes côtés (En duo avec Etienne Daho),0.685
79aVzW5nFdjhnWwWVZDsUL,Ultravox,Lament (2009 Remaster),A Friend I Call Desire - 2009 Remaster,0.635
1B1BylhpWOuG6NLKvw7fav,Indochine,Unita (Best Of),Kissing My Song,0.868
2btAqXXb9XWPx1otiZtJbd,Squeeze,Greatest Hits,Another Nail In My Heart,0.869
0gocsjjw6pr0CLfBuqRw6e,Urszula,Wielki Odlot 2 - Najlepsze 80-te,Powiedz Ile Masz Lat,0.644
54sy1DVLpbmEQ4d3kYsjH8,Squeeze,Greatest Hits,Pulling Mussels (From The Shell),0.944
3fGpNiwYr981n72YY4DZvB,Kombinaciya,Легендарные песни,American Boy,0.498
0LiXd8DgPozcJVQq3QceEh,TR/ST,The Destroyer - 1,Bicep,0.266
6XyWxPJ15ImnfAth52dll1,Tove Lo,BLUE LIPS (lady wood phase II),struggle,0.124
1wbfU73N9hF0okbXhysHIp,Erasure,Abba-Esque,Take a Chance On Me,0.586
5aszZdstjgA4vz2N6NBkGo,FM-84;Timecop1983;Josh Dally,Atlas,Let's Talk,0.149
5WsjSKEBcZGVjpn3liGgzu,Tove Styrke,Kiddo,Number One,0.337
2cj5qEqQOnx8LV67Ja7jLB,Trevor Something,Soulless Computer Boy and the Eternal Render,Do It Again,0.724
4dzsCGwg0eaboDEnkx5acR,Say Yes Dog,Plastic Love,Plastik,0.226
6ogrNqZoAqe0zFhhd8sidF,LeBrock,See Me,See Me,0.252
3lS99gJJAWuxKxQfXArvvx,LeBrock,Real Thing,Runaway,0.382
2yZtYCbALjzSYpLTrxtpJt,Fever Ray,What They Call Us,What They Call Us,0.65
5Y8lc1PFBvS4a6yoLBCocW,Clea Vincent,Nuits sans sommeil,Nuits sans sommeil,0.599
6eDYgjKl4vUgRusxb7THDu,Spandau Ballet,Gold - The Best of Spandau Ballet,True - Single Edit,0.391
4s0QpaeB5a3C9cxNGqPXxk,A Flock Of Seagulls,We Are The '80s,I Ran (So Far Away),0.495
4STYgoq9U6kbLkyAOCSOno,Dragonette;Sunnery James & Ryan Marciano;Cat Dealers;Bruno Martini;Les Bisous,Summer Thing (Les Bisous Remix),Summer Thing - Les Bisous Remix,0.534
1J0kunAZ3nUtUoLTEa4Fls,Zackey Force Funk,Bodyrock Shotgun,El Mero Mero (Remix),0.806
6nn2kLJSubw6VUIkLIc5JF,Priest,Cyberhead,Hysteria,0.371
2UC5XnHA1Wn9FjQmbjNca9,Indochine,L'aventurier,L'aventurier,0.633
1mImIjOi4CSd5IpSTGMoJ0,Jeanne Added,Be Sensational,Lydia,0.32
3BPlnXyBEIRgeLsvkZXsOY,Tears For Fears,Songs From The Big Chair (Deluxe),The Way You Are,0.411
6b8HKJGeTEEbSBbHadXeKa,DEVO,Oh No! It's Devo,What I Must Do,0.634
6XVmOKojl6oPNBdixao8if,Modern English,Pillow Lips,Life's Rich Tapestry,0.696
2iWTHXaFtRSMhd5OLpYD7f,Talk Talk,The Colour of Spring,Life's What You Make It - 1997 Remaster,0.935
0bN42EvqOVQSVDLpjnrYPU,Indochine,La république des Meteors,Junior Song,0.652
1lQycHorbIQwYBsLFPzDif,Priest,Cyberhead,Indestructible,0.908
5iWiMRKBtlcDSHpbHP1tzS,Indochine,Black City concerts,Traffic Girl,0.602
4tCGNLM1yPC3QmrpIjSOvc,The Beloved,Conscience,Outerspace Girl,0.889
5uimAVNyZMQ3s2kU81KEfn,Ashbury Heights,Take Cair Paramour,Hope,0.471
32TKQVwtSGCHIqmbmaNdFj,New Order,Movement,Dreams Never End - 2015 Remaster,0.817
0ZKtHVg8mu6GIngKP9vbhN,Thompson Twins,"Love, Lies And Other Strange Things: Greatest Hits",Love on Your Side,0.697
1OcdtJT6eH3aQqmsQAlho7,Ultravox,Rage in Eden,Rage in Eden - 2008 Remaster,0.559
58PsK1TTZn9zZXp4Z1oy49,New Order;Shep Pettibone,The Rest of New Order,True Faith - Shep Pettibone Remix,0.934
5vw2djxBgK3DtrXMY9T81b,Simple Minds,Big Music (Deluxe Edition),Midnight Walking,0.772
00nsjCr5DOE66aoBRsiOCd,ICEHOUSE,Icehouse In Concert (Live),Icehouse - Live,0.0767
027FtsrH8qfX2kDFjf3lSr,Ultravox,Quartet (2009 Remaster),Mine for Life - 2009 Remaster,0.641
6DeDsUsG32QtXJiUGXLvNW,Indochine;John Digweed & Nick Muir,13,Henry Darger - John Digweed & Nick Muir Remix,0.536
6TR1HuLKAe7Xt4XPBaxvv2,Sandra,The Very Best Of Sandra,We'll Be Together - '89 Remix Single Version,0.7
54T19pvsrKtFtBCKY49R1I,Romeo Void,"Warm, In Your Coat",Wrap It Up,0.822
4MSDBxRY7G8gEIJQOlFYW0,Orchestral Manoeuvres In The Dark;David Guetta;Joachim Garraud,The OMD Singles,Enola Gay - Dancefloor Killa Remix Edit,0.318
7kmYuFYVsk3UCIw5wuE6B1,Eurythmics;Annie Lennox;Dave Stewart,Ultimate Collection,Love Is a Stranger - Remastered Version,0.548
1DwxZFTSDnHGz5N30KTZfV,Squeeze,East Side Story,Piccadilly,0.96
7JpSvH2vnhDjz1jaqXZShL,Simple Minds,Celebrate (Greatest Hits / Expanded Edition),"See The Lights - 7"" Mix / Remastered 2013",0.443
5mUUMiJGFXnohEfyFmebJi,Oingo Boingo,Dark At The End Of The Tunnel,Long Breakdown,0.752
4DUczTnQxJ6vVcRgFmItvU,Squeeze,Spot the Difference (Deluxe Edition),Another Nail In My Heart,0.688
6k6hZqSbLGC3qJSCYwIfUH,Grace Jones,Private Life: The Compass Point Sessions,Walking In The Rain,0.885
6nEGxVCcMhIugOHk37APU7,Howard Jones,Best Of,Things Can Only Get Better,0.832
3nN3XFJuLEyCbUbu8yzu7U,Magazine,Scree,Rhythm Of Cruelty,0.831
6sXtdCMxgpmRVctBlYgWLu,Squeeze,Greatest Hits,Goodbye Girl,0.972
4QqqsVmbURD2U7msV6MQmZ,Eurythmics;Annie Lennox;Dave Stewart,Ultimate Collection,Missionary Man - Remastered Version,0.744
53OBspzeZIsgFyvN4Ml8pW,Pet Shop Boys,"Pandemonium (Live at the O2 Arena, London - 21 December 2009)","More Than a Dream / Heart - Live at the O2 Arena, London - 21 December 2009",0.389
4eayV5M3F9A51EtTPHGZqU,Carlos Gardel,Selección Especial (Remastered),A Media Luz - Remastered,0.672
1i0bWJl0jwpbTaW8DeCjIC,Miguel Montero,Antiguo Reloj De Cobre,Antiguo Reloj De Cobre,0.488
68RO16eZBKH9wfX4zs93lz,Roberto Goyeneche;Astor Piazzolla,Roberto Goyeneche - RCA Victor 100 Años,Balada para un Loco,0.389
3bedfbgxeLosvIfD5yDTMS,Aníbal Troilo,Para Bailar,Quejas de Bandoneón,0.55
2bR0drb2tOaznRIfOTHzwF,Amelita Baltar;Fito Paez,El Nuevo Rumbo,Chiquilín de Bachín,0.14
0UG3vO8vSbxSTMLOHq3bTU,Pepe Aguirre,Solo un recuerdo,La colegiala,0.647
7l5h0syV2VXj6hwkgIxto4,Julio Sosa,Varón (Remastered),En esta tarde gris - Remastered,0.453
70TVb3hPKTC8oedVSibGRm,Julio Sosa,Grandes Éxitos De,Nada,0.469
4Jupi4tbrMAT8HriFC5xQN,Adriana Varela,Docke,Niebla del Riachuelo,0.51
6dtdFWroDcxfNgv184UfB2,Hugo Del Carril,Marcha Peronista - Evita Capitana,Marcha Peronista,0.793
3FfcNuVn1yyNkikUxm6qwW,Julio Sosa,Varón (Remastered),Qué me van a hablar de amor - Remastered,0.673
2phWfVk8HgVckkwpfTTcOW,Adriana Varela,Adriana Varela y Piano,Cuesta Abajo,0.562
6KlNIHW7IOfiGYJiTM8gz3,Carlos Gardel,The Greatest Interpreter of Argentine Tempos,La Cumparsita,0.518
5kXkDCUSDTSSrpG21qdEI2,Julio Sosa;Orquesta de Leopoldo Federico,20 Great Tangos,Margot,0.661
2qy2u4LhIS8OSnnmJdvo1n,Nelly Omar,Nelly Omar - Desde el alma,Desde el alma,0.772
5H4L6KSO8KFZJfwNxFzR9L,Julio Sosa,Cantor de Pueblo: Julio Sosa,Mi Noche Triste,0.258
3qRx04zCVZvcKZsPUchgIG,Adriana Varela;Walter Ríos;Esteban Morgado;Litto Nebbia,Maquillaje,Un Vestido y un Amor,0.259
6vk5eOIYciQLhKnHBt6one,Jaska Mäkynen,Kaiken Kauniin Rinnalla,Soita Hiljaa Kitaraani,0.696
34srI0VWaGbqcaAu2TAtli,Jaska Mäkynen,Espanjan Yöt,Kaunein katse,0.483
4EdxXgcjlUv31rBSC1b5p7,Edmundo Rivero,Cafetín de Buenos Aires,Cafetín De Buenos Aires,0.447
7995sD2beFHf1qZke4qhWf,Roberto Goyeneche,La Última Curda,Desencuentro,0.525
6RmlwVOAFy5wRNqGiJZC6H,Jaska Mäkynen,Espanjan Yöt,Minä tuun nelostietä,0.823
5GjjajZsLIxrcaX3QSoEio,Agustín Irusta,Por Que la Quise Tanto,Cambalache,0.725
3yw1L1o8ImB9YP9te0WRu8,Malena Muyala;Fabián Marquisio,Paisaje,Paisaje,0.449
7BdDfn4GpUbtWniECxgLgY,Edmundo Rivero,Tangos Clásicos Vol. 1,Yira Yira,0.519
2VTDZMsZDtUjw4ONTnQI92,Julio Sosa,Presentando a Julio Sosa,Nada,0.45
1p2FEZrj1dYiZW0ULirB46,Roberto Goyeneche;Osvaldo Berlingieri y su Orquesta,Inolvidables RCA - 20 Grandes Exitos - Volumen 2,Mi Buenos Aires Querido (with Osvaldo Berlingieri Y Su Orquesta),0.557
3WZakNuKCtJJxh7dTPyT17,Tita Merello,Tita De Buenos Aires,Arrabalera,0.684
6vy8FU0zMBdUypwpFRPKQP,Julio Sosa;Armando Pontier y su Orquesta,Cambalache,Uno (with Armando Pontier y su Orquesta),0.315
1GcHjWCh0E59HACNNbp2G4,Edmundo Rivero,Edmundo Rivero: Edmundo Rivero Canta A Discepolo / Tangos Que Hicieron Época,Malevaje,0.653
4qdKAmv6Jg9EvSm27Aksgw,Julio Sosa;Armando Pontier,Tango Classics 180: La Ultima Copa,Al Mundo Le Falta un Tornillo,0.642
6MZlsIdezdAiBwrZrxweNd,Tita Merello;Francisco Canaro Y Su Orquesta Tipica,Serie De Oro,Pipistrela,0.922
2PgyCOE6KlAdTdoNOq8989,Juan D'Arienzo;Héctor Mauré,"Tangos para Aficionados, Vol. 1",Uno,0.601
0s3z0b2wJQDyElh873Fl3P,Roberto Goyeneche,Historia de Oro,Naranjo en Flor (En Directo),0.747
0gxiaIGRrKi8yLASYZ2BLe,Roberto Goyeneche,La Última Curda,Como Dos Extraños,0.392
5MZsReZiQ95by21Q0DU830,Jorge Falcón,Mis 30 Mejores Tangos,Pasional,0.635
4E9QyIJsLxA89OVZrqZjYS,Astor Piazzolla;Klein High School Chamber Orchestra;Creston Herron;Javier Pinell,2021 Midwest Clinic: Klein High School Chamber Orchestra (Live),"4 Estaciones Porteñas: No. 3, Primavera Porteña (Arr. L. Desyatnikov for String Orchestra) [Live]",0.271
0KPO36Nizq6shj1OF9QwgJ,Julio Sosa,El varón del tango (Remastered),Rencor - Remastered,0.595
6xz9Ysu2uDyVpY6WzHdDf3,Juan D'Arienzo,"Tangos para Aficionados, Vol. 1",La Morocha,0.665
6hag1PRgL6046HeqLSDkPK,Julio Sosa;Leopoldo Federico y su Orquesta,El Firulete,Que Falta Que Me Haces (with Leopoldo Federico y Su Orquesta),0.435
0HpRyogDQmGBSXDQV8hJRt,Julio Sosa;Armando Pontier y su Orquesta,30 Aniversario 1964/1994,Uno (with Armando Pontier y su Orquesta),0.325
62wBEY20qXqTRYphDJmqOD,Roberto Goyeneche;Orquesta Tipica Porteña,Antologia Roberto Goyeneche,Malena (with Orquesta Tipica Porteña),0.707
4YIZvmqOxkKSfb2WSX6dcN,Julio Sosa,Presentando a Julio Sosa,Qué Me Van a Hablar de Amor,0.687
67LvqUeKNdiFVoDLS2kZIz,Alfredo De Angelis;Carlos Dante,Yo Soy El Tango,Fumando Espero,0.818
1jUTtkWKuZUPay75PBQadI,Julio Sosa;Leopoldo Federico y su Orquesta,El Firulete,El Firulete (with Leopoldo Federico y Su Orquesta),0.635
2SPb8awMSxa5NmSaBQKWGN,Alberto Castillo,Alberto Castillo - Asi se baila el tango,Muñeca brava,0.727
4Cb0NvTDIJfVcr98lSSQfy,Argentino Ledesma,Argentino Ledesma - Fumando espero,Historia de un amor,0.587
7EYAB8Q5JnXqFTegwOhUEb,Alfredo De Angelis;Oscar Larroca,Yo Soy El Tango,Lágrimas De Sangre,0.681
5Rd588cbZ8HUooyMEhcJVC,Julio Sosa;Leopoldo Federico y su Orquesta,El Varón del Tango,La Cumparsita (with Leopoldo Federico y Su Orquesta),0.683
6IuvZhNVniNj4IOSSAtpkt,Alberto Castillo;Ricardo Tanturi Y Su Orquesta,Así Se Baila El Tango,Que Nadie Sepa Mi Sufrir,0.778
10vEz0V5deohU5dK0Lrh3W,Charlo,Oro y Plata,Ave de Paso,0.403
3i2L1PRDEwWcUC03y95UPG,Aníbal Troilo Y Su Orquesta Típica;Roberto Goyeneche,15 Grandes Exitos - Los Discos De Oro De Roberto Goyeneche,Sur,0.507
6d5BFdtFRU53CfVglpmfN8,Carlos Gardel;Francisco Canaro Y Su Orquesta Tipica,La Historia Completa De Carlos Gardel - Volumen 18,Yo No Se Que Me Han Hecho Tus Ojos,0.585
3BXuRs7WwISKmR68uP0Q2G,Los Solistas,Homenaje A Juan D'Arienzo,Esta Noche Me Emborrach,0.644
0oXtjeA7Swkk2qbm8JZheN,Sandra Luna;Juan Esteban Cuacci,Solos,Anclao en París,0.636
51j44z3Qr2HnSnBhrEwpvm,Amelita Baltar;Pedro Aznar,El Nuevo Rumbo,Sería Facil Decir,0.446
3eDlsR5h1xyImi09ulmjYK,Ariel Ardit;Orquesta Tipica,A los Cantores (En Vivo),Mariposita - En Vivo,0.509
7oazB2sKLoBDC49smTIdoj,Carlos Gardel,Celebridades,Adiós Muchachos,0.815
293xyTq2gy7G5PFaMeBbmd,Ariel Ardit;Orquesta Tipica,A los Cantores (En Vivo),La Luz de un Fósforo - En Vivo,0.46
1wxawt7KhcgYxCbmNdjSRu,Sandra Luna,Cuando Llora Mi Guitarra,Cuando Llora Mi Guitarra,0.755
0QwFwpzR9Z9nwovd0P56KI,Nelly Omar,Nelly Omar - Desde el alma,Barrio pobre,0.541
3A1v0Z9ctHDvGlmQoCt6wd,Carlos Gardel,"Mano a Mano, 1927",Milonga Sentimental,0.78
4Cf7INHovrVKQOQNOStdH8,Juan D'Arienzo;Alberto Echagüe,Juan D'arienzo y Alberto Echague,Y Suma y Sigue,0.79
5nnhYchP6RkU7ZROzD97Yv,Carlos Gardel,Canta El Zorzal,Volver,0.468
2nCjHwHfgOSMUapCIzTFAH,Enrique Rodríguez,"Aquellas Lindas Melodías, Vol. 8",El Sombrero,0.844
0mAPRz8lp5UsaPL00JN8zZ,Carlos Gardel,Tango Collection,El Día Que Me Quieras,0.406
6MdjSQPkhUnlkP0yptEmbF,Carlos Gardel,El Album De Oro De Carlos Gardel,Volvió Una Noche,0.553
03rNGTFWwrWiBTGIQVUz56,Carlos Gardel,"100 Tangos, Vol. 4",Vovler,0.585
0z12YPLzCh2yZgwT6OGhjn,Carlos Gardel,El Album De Oro De Carlos Gardel,Tomo Y Obligo,0.818
3LP5GRvYtrS1uTr9I2jRuB,Carlos Gardel,Carlos Gardel - Sus Mejores Tangos,Sus Ojos Se Cerraron,0.436
6bAmp2OEVQJtSXbdz0SDxh,Aníbal Troilo Y Su Orquesta Típica;Roberto Goyeneche,Maestros Del Tango,Tinta Roja (with Roberto Goyeneche),0.482
5FF4C9ZJQdK8vRDiPAy3Nc,Soledad Villamil,Morir de Amor,La Canción y el Poema (Morir de Amor),0.673
5erSMVrRwNRKXVp3pMknSc,Roberto Goyeneche,Roberto Goyeneche: Cantor de Mi Barrio,Bandoneon Arrabalero,0.642
2RuCIjVDNlT4kRuSkW61n8,Malena Muyala,Viajera,Pedacito De Cielo,0.522
4VPYyEXZ4TE4Nq8fUTG0hg,Julio Sosa;Leopoldo Federico y su Orquesta,El Firulete,Viejo Rincón (with Leopoldo Federico y Su Orquesta),0.734
09nepOobTOXaXweIYWypHQ,Jorge Falcón,El Amor Desolado,Quiero Verte Una Vez Más - Remasterizado,0.367
59cLvTmf0fCQquuhBcwmo9,Alberto Podestá;Rodolfo Lezica;Agustin Magaldi;Alberto Morán;Jorge Durán;Carlos Almada;Enrique Campos;Jorge Vidal;Mariano Leyes;Oscar Larroca;Armando Moreno;Alberto Marino,Grandes cantores del tango,El bazar de los juguetes,0.65
4hoE88CyY4RTg14eFTBbZM,Julio Sosa;Leopoldo Federico y su Orquesta,El Firulete,Nada (with Leopoldo Federico y Su Orquesta),0.471
4SEbR0H1UELDPioZJunr2m,Tita Merello;Francisco Canaro,Tita De Buenos Aires,"Tranquilo, Viejo, Tranquilo",0.778
4uW2GXaccUXFxCcBzLaxtE,Libertad Lamarque,Tesoros De Coleccion - Libertad Lamarque,Tango Negro,0.729
71esI29rgirJJwKaJN2f2E,Julio Sosa,Julio Sosa: Discografía Completa Vol.1,Pa Que Sepan Como Soy,0.673
69nuJJo4meYgeu5Kc9O8qL,Roberto Goyeneche;Baffa-Berlingieri y su Orquesta,15 Grandes Exitos - Los Discos De Oro De Roberto Goyeneche,Desencuentro (with Baffa-Berlingieri y su Orquesta),0.58
4HsHWaNxZieCzwhsAiELfG,Roberto Goyeneche;Orquesta Tipica Porteña,Antologia Roberto Goyeneche,Mano a Mano (with Orquesta Tipica Porteña),0.512
6O0IdUwj1thWqpQBSjmkRr,Julio Sosa,Presentando a Julio Sosa,En Esta Tarde Gris,0.491
0RXVCKWWaIyN3DOsRyYbKL,Roberto Goyeneche,La Última Curda,La Última Curda,0.392
0ecxUJDq6pTj1AO8w5kxme,Olavi Virta,20 Suosikkia / Hopeinen kuu,Hopeinen kuu - Guarda che luna,0.442
5dP3ddhnyTChXznrPEB3Ry,Carlos Gardel,Los Exitos De Sus Peliculas,Rubias De New York,0.73
3AZEycjvbqOibN61wjgRPN,Carlos Di Sarli,"Tangos para Aficionados, Vol. 1",La Cachula,0.424
56QPnAl9tjGeZ3pOzuBPZg,Roberto Goyeneche;Raúl Garello y su Orquesta,Antologia Roberto Goyeneche,Malevaje (with Raúl Garello y su Orquesta),0.61
